"【中野】第5回 ENJOY! ベースボール【上高田】

※同じ新井薬師前駅ですが、前回と違う場所です。注意。

日程：8/13(日)
時間：17:00-21:00
場所：中野区 上高田球場
http://www.city.tokyo-nakano.lg.jp/dept/403200/d002867.html
最寄：西武新宿線 新井薬師前駅 徒歩12分
会費：1,000円
集合：16:45 野球場

持物：グローブ、動きやすい服装、飲み物、野球愛

※キャッチボール＆ノックの後、練習してからゲームをしましょう。
※ゲームできない人数の場合、後半キャンセルの可能性あり。

参加希望者は、コメントに参加とコメントください

■参加予定1/20名
かや"
"バスケットボール
永福体育館
6月 25日 (日), 13:00 ～ 15:00
会費:500円

■ゲームシャツについて
紅白戦時のゲームシャツですが、もし可能な方は
「黒（及びそれに近しい色）」+「白（か明るく黒っぽくない）色」
2色を用意してきていただけると助かります。
該当色のシャツをお持ちでない方などおられるかと思いますので必須ではありませんが、ご協力お願いします。

APESスケジュール http://goo.gl/XrJKY"
"日程:2017年4月5日
時間:14:00-18:15
会費:500円
場所:中野区中部すこやか福祉センター
※最寄り駅:新中野徒歩7分
※東京都中野区中央三丁目19番1号

参加者はノートに記載してください。
友達を呼ぶ場合は、人数も記載してください。
でも、やっぱりドタ参・ドタキャン大歓迎です。

参加予定者は早め早めに参加表明お待ちしてます！"
"もし誰か明日の朝フットサルやりたかったら私の別なサカルは人数がちょっとたりない！ぜひぜひ来てください 4/30(日) AM8:00〜10:00 場所 落合南長崎 屋外コート 会費 1000円〜1500円位 中止の場合は開始50分前を目処に連絡します 参加できる方「イイね」をお願いします BONFIN Football Park 落合南長崎 豊島区南長崎4-5-20 iTerrace 5F （駅直結のショッピングモールの5F） http://www.bonfim.co.jp/ochiai/"
"【緊急募集】 ももくんの知り合い主催フットサル 5/28(日)8:30-10:30 5人くらい先着で募集します！ 人が少ないそうなので、是非にーー∑(ﾟДﾟ)"
"【定例フットサル】(屋外) 日程:6/3(水祝) 時間:17:15-18:15 会費:500円 場所:中野区中部すこやか福祉センター ※最寄り駅:新中野徒歩7分 ※東京都中野区中央三丁目19番1号 参加者はノートに記載してください。 友達を呼ぶ場合は、人数も記載してください。 でも、やっぱりドタ参・ドタキャン大歓迎です。 参加予定者は早め早めに参加表明お待ちしてます！   ■参加予定1名 かや"
"【定例フットサル】(屋外) 日程:5/3(水祝) 時間:16:15-18:15 会費:500円 場所:中野区中部すこやか福祉センター ※最寄り駅:新中野徒歩7分 ※東京都中野区中央三丁目19番1号 参加者はノートに記載してください。 友達を呼ぶ場合は、人数も記載してください。 でも、やっぱりドタ参・ドタキャン大歓迎です。 参加予定者は早め早めに参加表明お待ちしてます！   ■参加予定1名 かや"
"【定例フットサル】(屋外) 日程:4/29(土) 時間:16:15-18:15 会費:500円 場所:中野区中部すこやか福祉センター ※最寄り駅:新中野徒歩7分 ※東京都中野区中央三丁目19番1号 参加者はノートに記載してください。 友達を呼ぶ場合は、人数も記載してください。 でも、やっぱりドタ参・ドタキャン大歓迎です。 参加予定者は早め早めに参加表明お待ちしてます！   ■参加予定1名 かや"
"【定例フットサル】(屋外) 日程:5.3(水祝) 時間:16:15-18:15 会費:500円 場所:中野区中部すこやか福祉センター ※最寄り駅:新中野徒歩7分 ※東京都中野区中央三丁目19番1号 参加者はノートに記載してください。 友達を呼ぶ場合は、人数も記載してください。 でも、やっぱりドタ参・ドタキャン大歓迎です。 参加予定者は早め早めに参加表明お待ちしてます！   ■参加予定1名 かや"
"\"30分程度のライブ\"先着500名\"入場整理券は6月3日(土)AM9:00よりイオンモール岡山1階「北 岡山駅側入口」にて配布\" / “イオンモール岡山公式ホームページ :: イベントカレンダー” https://t.co/NB8IOYC2SG"
"\"flip-flop\" 6/10(土)＠江ノ島オッパーラ OPEN17:00/START17:30 予約2500/当日3000円 itwassummer Aun beatz Super VHS evening cinema DJ:… https://t.co/qA8FH12AFt"
"\"HBCテレビ『お取り寄せレストラン 今すぐ食べたくなる！おいしい１時間』５月２８日（日）ごご４：００～\" を YouTube で見る / https://t.co/0e2L8ExynZ"
"\"Make noise\" AKB48 チームK 15期 市川愛美 2017/3/25(土) 外山大輔「ミネルヴァよ、風を起こせ」夜 女限公演 ・総選挙投票、来週の火曜日10:00〜 速報は翌日31(水) ・アピールコメント公開中！… https://t.co/hA2P3imCk6"
"\"PANT\" ©︎Tomotaka Komiyama 2017 Tokyo . デザインフェスタvol.45で写真集の新刊を発売します！ 2017.5.27 sat -28 sun 11:00-19:00 東京ビッグサイト 東5…… https://t.co/9nTrzhS8SZ"
"\"PS4\"用『New みんなのGOLF』クローズドオンラインテスト開始のご案内 5月26日（金）16:00～5月28日（日）の期間に お客様が当選された\"PS4\"用『New みんなのGOLF』クローズドオンラインテストが実施されます。"
"\"Record Snore Day #3 Summer Special in Kamakura\"  7/17(月・祝) 17:00~20:30 @ cafe vivement dimanche  ゲスト等詳細は後日続報をお待ち下さい https://t.co/SR6NJRHKSf"
"\"レンタルオフィスビジネスガーデンの各オフィスは営業時間２０：００をもって終了いたしました。本日もたくさんのご内見ありがとうございました！また明日も朝９時より各オフィス皆様のお越しをお待ちしております。 \""
"\"今月末5/27(土)15:00-21:00は国内最上級といわれる六本木の高級ラウンジV2 TOKYOでデイパーティー「TIPSY-Bright-」を開催します\" https://t.co/WnjB6xwTRE"
"\"唄う門には福来たる vol.2\" 6/14(水)新潟GOLDEN PIGS BLACK STAGE  知る権利 unicycle dio SECOND SHORT 仮初のウマシカ news caster  開場18:00/開演18:30 前売1200円"
"#1【#ももちの出演情報 です♪】(7時0分) 番組名:ポケモンの家あつまる?  時間/分類:05/28（日）08:00～08:30 （テレビ東京1）アニメ/特撮  https://t.co/WBWzbI80CV"
"#237プロジェクト #風月華 #メンバー募集 風月華【募集&amp;宣伝サウンド】/風月華(風月統牙:Lucis/風月連牙:翼颯) #nanamusic https://t.co/VAKvzWtNuY"
"#25 古川選手が、5/24(水)放送のCRT栃木放送「BEST BREX!」(21:45〜22:00)に出演しました。 https://t.co/t5yRolNwOv #BREXNATION #ToTheMax #BREX https://t.co/8yL17wPe9d"
"#27 熊谷選手が、5/24(水)放送のRADIO  BERRY「GO!GO!BREX!」(18:00〜18:15)に生出演しました。... https://t.co/UBp97Q6yUG"
"#??マイエンジェル?さっちゃんさんバースデー?"
"#Afrobegue いよいよ明日BigBang✨ご一緒させて頂き光栄です?イベント前恒例の田中小道具製作所。作業員求む。給料はまかないです。?19:00〜DJタイム！19:30から本編！ぶち上がろうUnit!楽しみで寝れないっす… https://t.co/Nmqvr0kzwR"
"#AKB48 リツイート大歓迎 ｡  「100万円の女たち」第7話：好き ＊ 出演：松井玲奈 [5/25 25:00～] https://t.co/oK6H6tpcf2 ←今すぐチェック✔ リツイート大歓迎です ｡ https://t.co/hczj3zf5A1"
"#AKB総選挙2017  #NGT48  #研究生 #日下部愛菜  投票開始 5月30日(火)10:00～ #アピールコメント https://t.co/C6LBWPNMXP #立候補メンバー紹介コメント… https://t.co/wZNjWTmhdi"
"#androp  [radiko.jp]RADIO∞INFINITY(24時台) | FM802 | 2017/05/25/金 | 24:00-25:00 https://t.co/AgTLJ0JZ77 https://t.co/MV3aswztOs"
"#anist は5/26(金) 23:00〜 開催。つまりあと24時間後に開催です！！5月末病を吹き飛ばせ！  https://t.co/x7z7cv56eo"
"#Apink  #カバーダンス #レッスン 開催♪  #Mrchu  6月8日18:00-19:00  #ダンススクール https://t.co/3dI7pLCZuW  #振りコピ #完コピ #コピーダンス #kpop #菊名 #大倉山 #横浜 #川崎 #踊ってみた"
"#AxisB #Periscope放送  「メンバーたちの私生活大公開スペシャル!!」 《ホニ編》 5/26(金)14:00「めちゃめちゃ甘いカフェデート」  Honey's Birthday Live 6/4(日)14:00… https://t.co/1latgOkqeV"
"#barJP #バー #newsJP https://t.co/PfeKnvCK8g 初の女性専用施設「ナインアワーズウーマン神田」2017 年7 月27 日 ... ：  #神田駅(東京都) 2017年05月23日 11:48:00 … サービスを展開するカプセルホテル「ナ…"
"#ClubGATAS 5月27日 - 渋谷 SHIFTY 開演 23:00 ■SW + DJ Komogi  : B2B ■valknee : LIVE ■同じ時給で働く友達の美人DJ達… https://t.co/ttsh14cTpa"
"#CNTV覚書  下宿屋の娘たち  釜山出演回?? 6月15日(木)17:30～ KBS world       18日(日)07:00～ 再放送  韓国放送日20170411 この回ね↓… https://t.co/I74jMzKZXE"
"#COSSAN at 下北沢　2017年05月27-28日(土,日)11:00〜19:00 某ゲームのジャケットパート2！「ON THE WAY」さん♪彼らも食べたカップケーキのお店♪いきなり沢山のお客様が来てビックリしたようです… https://t.co/dMwiB3U3TL"
"#F1 #モナコGP は木土日ですよん。 05/25(木) FP2:20:55～22:40 05/27(土) FP3:17:55～19:10　予選：20:50～23:00 05/28(日) 決勝：20:30～23:50 FP1から去年のポールタイム超えで白熱^^"
"#FF11 ウェルカムバックキャンペーン5月29日（月）17:00頃まで開催中  https://t.co/07201FrbCC https://t.co/v80ekBMk8S"
"#FF_RK ■対応内容  上記不具合に伴いまして、同装備召喚を以下の日程にて再開催させていただきます。    ▼再開催期間(予定)  2017年6月13日(火) 15:00～  　2017年6月20日(火) 14:59"
